line;code;canonical name;category;type;family code;family;sortkey?;autodetect?;exceptional?;script codes;other names
4692;ngm;Ngatik Men's Creole;Ngatik Men's Creole language;;crp;creole or pidgin;;;;;Ngatikese,Ngatikese Pidgin,Ngatikese Creole
4693;ngn;Ngwo;Ngwo language;;nic-bod;Bantoid;;;;Latn;
4694;ngo;Ngoni;Ngoni language;;bnt;Bantu;;;;Latn;
4695;ngp;Ngulu;Ngulu language;;bnt;Bantu;;;;Latn;
4696;ngq;Ngoreme;Ngoreme language;;bnt;Bantu;;;;Latn;
4697;ngr;Nagu;Nagu language;;poz-oce;Oceanic;;;;;
4698;ngs;Gvoko;Gvoko language;;cdc-cbm;Central Chadic;;;;Latn;
4699;ngt;Ngeq;Ngeq language;;mkh;Mon-Khmer;;;;;Kriang,Ngkriang
4700;ngu;Guerrero Nahuatl;Guerrero Nahuatl language;;azc-nah;Nahuan;;;;Latn;
4701;ngv;Nagumi;Nagumi language;;;;;;;
4702;ngw;Ngwaba;Ngwaba language;;cdc-cbm;Central Chadic;;;;Latn;
4703;ngx;Nggwahyi;Nggwahyi language;;cdc-cbm;Central Chadic;;;;Latn;
4704;ngy;Tibea;Tibea language;;bnt;Bantu;;;;Latn;
4705;ngz;Ngungwel;Ngungwel language;;bnt;Bantu;;;;Latn;
4706;nha;Nhanda;Nhanda language;;aus-psw;Southwest Pama-Nyungan;;;;Latn;
4707;nhb;Beng;Beng language;;dmn;Mande;;;;Latn;
4708;nhc;Tabasco Nahuatl;Tabasco Nahuatl language;;azc-nah;Nahuan;;;;Latn;
4709;nhd;Chiripá;Chiripá language;;tup-gua;Tupi-Guarani;;;;;Ava Guarani,Chiripá Guarani,Nhandéva
4710;nhe;Eastern Huasteca Nahuatl;Eastern Huasteca Nahuatl language;;azc-nah;Nahuan;;;;Latn;
4711;nhf;Nhuwala;Nhuwala language;;aus-nga;Ngayarda;;;;Latn;
4712;nhg;Tetelcingo Nahuatl;Tetelcingo Nahuatl language;;azc-nah;Nahuan;;;;Latn;
4713;nhh;Nahari;Nahari language;;inc;Indo-Aryan;;;;;
4714;nhi;Zacatlán-Ahuacatlán-Tepetzintla Nahuatl;Zacatlán-Ahuacatlán-Tepetzintla Nahuatl language;;azc-nah;Nahuan;;;;Latn;
4715;nhk;Cosoleacaque Nahuatl;Cosoleacaque Nahuatl language;;azc-nah;Nahuan;;;;Latn;Isthmus-Cosoleacaque Nahuatl,Cosoleacaque Isthmus Nahuatl
4716;nhm;Morelos Nahuatl;Morelos Nahuatl language;;azc-nah;Nahuan;;;;Latn;
4717;nhn;Central Nahuatl;Central Nahuatl language;;azc-nah;Nahuan;;;;Latn;
4718;nho;Takuu;Takuu language;;poz-pol;Polynesian;;;;Latn;
4719;nhp;Pajapan Nahuatl;Pajapan Nahuatl language;;azc-nah;Nahuan;;;;Latn;Isthmus-Pajapan Nahuatl,Pajapan Isthmus Nahuatl
4720;nhq;Huaxcaleca Nahuatl;Huaxcaleca Nahuatl language;;azc-nah;Nahuan;;;;Latn;
4721;nhr;Naro;Naro language;;khi-kho;Khoe;;;;Latn;
4722;nht;Ometepec Nahuatl;Ometepec Nahuatl language;;;;;;;
4723;nhu;Noone;Noone language;;nic-bod;Bantoid;;;;Latn;
4724;nhv;Temascaltepec Nahuatl;Temascaltepec Nahuatl language;;azc-nah;Nahuan;;;;Latn;
4725;nhw;Western Huasteca Nahuatl;Western Huasteca Nahuatl language;;azc-nah;Nahuan;;;;Latn;
4726;nhx;Mecayapan Nahuatl;Mecayapan Nahuatl language;;azc-nah;Nahuan;;;;Latn;Isthmus-Mecayapan Nahuatl,Mecayapan Isthmus Nahuatl
4727;nhy;Northern Oaxaca Nahuatl;Northern Oaxaca Nahuatl language;;azc-nah;Nahuan;;;;Latn;
4728;nhz;Santa María La Alta Nahuatl;Santa María La Alta Nahuatl language;;azc-nah;Nahuan;;;;Latn;
4729;nia;Nias;Nias language;;poz-nws;Northwest Sumatran;;;;Latn;
4730;nib;Nakame;Nakame language;;ngf-fin;Finisterre;;;;Latn;
4731;nic-bco-pro;Proto-Benue-Congo;Proto-Benue-Congo language;reconstructed;nic-bco;Benue-Congo;;;exceptional;Latn;
4732;nic-bod-pro;Proto-Bantoid;Proto-Bantoid language;reconstructed;nic-bod;Bantoid;;;exceptional;Latn;
4733;nic-gur-pro;Proto-Gur;Proto-Gur language;reconstructed;nic-gur;Gur;;;exceptional;Latn;
4734;nic-pro;Proto-Niger-Congo;Proto-Niger-Congo language;reconstructed;nic;Niger-Congo;;;exceptional;Latn;
4735;nic-ubg-pro;Proto-Ubangian;Proto-Ubangian language;reconstructed;nic-ubg;Ubangian;;;exceptional;Latn;
4736;nid;Ngandi;Ngandi language;;aus-arn;Arnhem;;;;Latn;
4737;nie;Niellim;Niellim language;;;;;;;
4738;nif;Nek;Nek language;;ngf-fin;Finisterre;;;;Latn;
4739;nig;Ngalakan;Ngalakan language;;aus-gun;Gunwinyguan;;;;Latn;
4740;nih;Nyiha;Nyiha language;;bnt;Bantu;;;;Latn;
4741;nii;Nii;Nii language;;;;;;;
4742;nij;Ngaju;Ngaju language;;poz-brw;West Barito;;;;Latn;
4743;nik;Southern Nicobarese;Southern Nicobarese language;;;;;;;
4744;nil;Nila;Nila language;;;;;;;
4745;nim;Nilamba;Nilamba language;;bnt;Bantu;;;;Latn;
4746;nin;Ninzo;Ninzo language;;;;;;;
4747;nio;Nganasan;Nganasan language;;syd;Samoyedic;;;;Cyrl;
4748;niq;Nandi;Nandi language;;sdv;Eastern Sudanic;;;;;
4749;nir;Nimboran;Nimboran language;;;;;;;
4750;nis;Nimi;Nimi language;;ngf-fin;Finisterre;;;;Latn;
4751;nit;Southeastern Kolami;Southeastern Kolami language;;dra;Dravidian;;;;;Naiki
4752;niu;Niuean;Niuean language;;poz-pol;Polynesian;;;;Latn;
4753;niv;Nivkh;Nivkh language;;qfa-iso;isolate;;;;Cyrl;
4754;niw;Nimo;Nimo language;;;;;;;
4755;nix;Hema;Hema language;;bnt;Bantu;;;;Latn;
4756;niy;Ngiti;Ngiti language;;csu;Central Sudanic;;;;;
4757;niz;Ningil;Ningil language;;qfa-tor;Torricelli;;;;;
4758;nja;Nzanyi;Nzanyi language;;cdc-cbm;Central Chadic;;;;Latn;
4759;njb;Nocte Naga;Nocte Naga language;;;;;;;
4760;njd;Ndonde Hamba;Ndonde Hamba language;;;;;;;
4761;njh;Lotha Naga;Lotha Naga language;;;;;;;
4762;nji;Gudanji;Gudanji language;;;;;;;
4763;njj;Njen;Njen language;;nic-bod;Bantoid;;;;Latn;
4764;njl;Njalgulgule;Njalgulgule language;;sdv;Eastern Sudanic;;;;;
4765;njm;Angami;Angami language;;sit;Sino-Tibetan;;;;;
4766;njn;Liangmai Naga;Liangmai Naga language;;;;;;;
4767;njo;Ao;Ao language;;tbq;Tibeto-Burman;;;;Latn;Mongsen Ao,Ao Naga
4768;njr;Njerep;Njerep language;;nic-bod;Bantoid;;;;Latn;
4769;njs;Nisa;Nisa language;;;;;;;
4770;njt;Ndyuka-Trio Pidgin;Ndyuka-Trio Pidgin language;;;;;;;
4771;nju;Ngadjunmaya;Ngadjunmaya language;;;;;;;
4772;njx;Kunyi;Kunyi language;;bnt;Bantu;;;;Latn;
4773;njy;Njyem;Njyem language;;bnt;Bantu;;;;Latn;
4774;njz;Nyishi;Nyishi language;;sit-tan;Tani;;;;Latn;Nishi,Nisi,Nissi,Nishing,Nyising,Bangni,Dafla,Daphla,Lel
4775;nka;Nkoya;Nkoya language;;bnt;Bantu;;;;Latn;
4776;nkb;Khoibu Naga;Khoibu Naga language;;;;;;;
4777;nkc;Nkongho;Nkongho language;;bnt;Bantu;;;;Latn;
4778;nkd;Koireng;Koireng language;;sit;Sino-Tibetan;;;;;
4779;nke;Duke;Duke language;;poz-ocw;Western Oceanic;;;;;
4780;nkf;Inpui Naga;Inpui Naga language;;;;;;;
4781;nkg;Nekgini;Nekgini language;;ngf-fin;Finisterre;;;;Latn;
4782;nkh;Khezha Naga;Khezha Naga language;;;;;;;
4783;nki;Thangal Naga;Thangal Naga language;;;;;;;
4784;nkj;Nakai;Nakai language;;ngf-okk;Ok;;;;Latn;
4785;nkk;Nokuku;Nokuku language;;poz-vnc;North-Central Vanuatu;;;;;
4786;nkm;Namat;Namat language;;;;;;;
4787;nkn;Nkangala;Nkangala language;;bnt;Bantu;;;;Latn;
4788;nko;Nkonya;Nkonya language;;alv-kwa;Kwa;;;;Latn;
4789;nkp;Niuatoputapu;Niuatoputapu language;;poz-pol;Polynesian;;;;;
4790;nkq;Nkami;Nkami language;;alv-kwa;Kwa;;;;Latn;
4791;nkr;Nukuoro;Nukuoro language;;poz-pol;Polynesian;;;;Latn;
4792;nks;North Asmat;North Asmat language;;;;;;;
4793;nkt;Nyika;Nyika language;;bnt;Bantu;;;;Latn;Nyiha,Kinyika,Kinyiha,Nyixa,Chinyika
4794;nku;Bouna Kulango;Bouna Kulango language;;;;;;;
4795;nkw;Nkutu;Nkutu language;;bnt;Bantu;;;;Latn;
4796;nkx;Nkoroo;Nkoroo language;;ijo;Ijoid;;;;;
4797;nkz;Nkari;Nkari language;;;;;;;
4798;nl;Dutch;Dutch language;;gmw;West Germanic;sortkey;;;Latn;Netherlandic,Flemish
4799;nla;Ngombale;Ngombale language;;bai;Bamileke;;;;Latn;
4800;nlc;Nalca;Nalca language;;ngf;Trans-New Guinea;;;;Latn;Hmanggona,Hmonono,Kimjal
4801;nle;East Nyala;East Nyala language;;bnt;Bantu;;;;Latn;
4802;nlg;Gela;Gela language;;poz-sls;Southeast Solomonic;;;;Latn;
4803;nli;Grangali;Grangali language;;inc-dar;Dardic;;;;;Nangalami
4804;nlj;Nyali;Nyali language;;bnt;Bantu;;;;Latn;
4805;nlk;Ninia Yali;Ninia Yali language;;;;;;;
4806;nll;Nihali;Nihali language;;qfa-iso;isolate;;;;Deva,Latn;
4807;nlo;Ngul;Ngul language;;bnt;Bantu;;;;Latn;
4808;nlq;Lao Naga;Lao Naga language;;;;;;;
4809;nlu;Nchumbulu;Nchumbulu language;;alv-kwa;Kwa;;;;Latn;
4810;nlv;Orizaba Nahuatl;Orizaba Nahuatl language;;azc-nah;Nahuan;;;;Latn;
4811;nlw;Walangama;Walangama language;;;;;;;
4812;nlx;Nahali;Nahali language;;inc;Indo-Aryan;;;;;
4813;nly;Nyamal;Nyamal language;;aus-nga;Ngayarda;;;;Latn;
4814;nlz;Nalögo;Nalögo language;;poz-oce;Oceanic;;;;;
4815;nma;Maram Naga;Maram Naga language;;;;;;;
4816;nmb;Big Nambas;Big Nambas language;;poz-vnc;North-Central Vanuatu;;;;;
4817;nmc;Ngam;Ngam language;;csu;Central Sudanic;;;;;
4818;nmd;Ndumu;Ndumu language;;bnt;Bantu;;;;Latn;
4819;nme;Mzieme Naga;Mzieme Naga language;;;;;;;
4820;nmf;Tangkhul Naga;Tangkhul Naga language;;;;;;;Tangkhul
4821;nmg;Kwasio;Kwasio language;;bnt;Bantu;;;;Latn;
4822;nmh;Monsang Naga;Monsang Naga language;;;;;;;
4823;nmi;Nyam;Nyam language;;cdc-wst;West Chadic;;;;Latn;
4824;nmj;Bangando-Ngombe;Bangando-Ngombe language;;;;;;;Bagando-Ngombe,Ngombe-Kaka,Ngombe (Central African Republic),Ngombe
4825;nmk;Namakura;Namakura language;;poz-vnc;North-Central Vanuatu;;;;;
4826;nml;Ndemli;Ndemli language;;nic-bod;Bantoid;;;;Latn;
4827;nmm;Manangba;Manangba language;;sit;Sino-Tibetan;;;;;
4828;nmn;ǃXóõ;ǃXóõ language;;khi-tuu;Tuu;;;;Latn;Xoo,Taa
4829;nmo;Moyon Naga;Moyon Naga language;;tbq-kuk;Kukish;;;;;Moyon
4830;nmp;Nimanbur;Nimanbur language;;;;;;;
4831;nmq;Nambya;Nambya language;;bnt;Bantu;;;;Latn;
4832;nmr;Nimbari;Nimbari language;;;;;;;
4833;nms;Letemboi;Letemboi language;;poz-vnc;North-Central Vanuatu;;;;;
4834;nmt;Namonuito;Namonuito language;;poz-mic;Micronesian;;;;;
4835;nmu;Northeast Maidu;Northeast Maidu language;;nai-mdu;Maiduan;;;;Latn;
4836;nmv;Ngamini;Ngamini language;;aus-kar;Karnic;;;;Latn;
4837;nmw;Nimoa;Nimoa language;;poz-ocw;Western Oceanic;;;;;Rifao
4838;nmy;Namuyi;Namuyi language;;sit;Sino-Tibetan;;;;;
4839;nmz;Nawdm;Nawdm language;;nic-gur;Gur;;;;Latn;
4840;nn;Norwegian Nynorsk;Norwegian Nynorsk language;;gmq;North Germanic;;;;Latn;New Norwegian,Nynorsk
4841;nna;Nyangumarta;Nyangumarta language;;;;;;;
4842;nnb;Nande;Nande language;;bnt;Bantu;;;;Latn;
4843;nnc;Nancere;Nancere language;;cdc-est;East Chadic;;;;Latn;
4844;nnd;West Ambae;West Ambae language;;poz-vnc;North-Central Vanuatu;;;;Latn;
4845;nne;Ngandyera;Ngandyera language;;bnt;Bantu;;;;Latn;
4846;nnf;Ngaing;Ngaing language;;ngf-fin;Finisterre;;;;Latn;Mailang,Sor
4847;nng;Maring Naga;Maring Naga language;;;;;;;
4848;nnh;Ngiemboon;Ngiemboon language;;bai;Bamileke;;;;Latn;
4849;nni;North Nuaulu;North Nuaulu language;;;;;;;
4850;nnj;Nyangatom;Nyangatom language;;sdv;Eastern Sudanic;;;;;
4851;nnk;Nankina;Nankina language;;ngf-fin;Finisterre;;;;Latn;
4852;nnl;Northern Rengma Naga;Northern Rengma Naga language;;;;;;;
4853;nnm;Namia;Namia language;;paa-spk;Sepik;;;;Latn;
4854;nnn;Ngete;Ngete language;;cdc;Chadic;;;;Latn;
4855;nnp;Wancho;Wancho language;;sit;Sino-Tibetan;;;;;
4856;nnq;Ngindo;Ngindo language;;bnt;Bantu;;;;Latn;
4857;nnr;Narungga;Narungga language;;;;;;;
4858;nns;Ningye;Ningye language;;;;;;;
4859;nnt;Nanticoke;Nanticoke language;;alg;Algonquian;;;;Latn;
4860;nnu;Dwang;Dwang language;;alv-kwa;Kwa;;;;Latn;
4861;nnv;Nukunu;Nukunu language;;;;;;;
4862;nnw;Southern Nuni;Southern Nuni language;;nic-gur;Gur;;;;Latn;
4863;nnx;Ngong;Ngong language;;;;;;;
4864;nny;Nyangga;Nyangga language;;aus-tnk;Tangkic;;;;Latn;
4865;nnz;Nda'nda';Nda'nda' language;;bai;Bamileke;;;;Latn;
4866;no;Norwegian;Norwegian language;;gmq;North Germanic;;;;Latn;
4867;noa;Woun Meu;Woun Meu language;;sai-chc;Chocoan;;;;Latn;
4868;noc;Nuk;Nuk language;;ngf-fin;Finisterre;;;;Latn;
4869;nod;Northern Thai;Northern Thai language;;tai-swe;Southwestern Tai;sortkey;;;Lana,Thai;
4870;noe;Nimadi;Nimadi language;;inc;Indo-Aryan;;;;;
4871;nof;Nomane;Nomane language;;;;;;;
4872;nog;Nogai;Nogai language;;trk;Turkic;;;;Cyrl,Arab,Latn;Nogay
4873;noh;Nomu;Nomu language;;;;;;;
4874;noi;Noiri;Noiri language;;inc;Indo-Aryan;;;;;
4875;noj;Nonuya;Nonuya language;;sai-wit;Witotoan;;;;Latn;
4876;nok;Nooksack;Nooksack language;;;;;;;
4877;nol;Nomlaki;Nomlaki language;;nai-wtq;Wintuan;;;;Latn;
4878;nom;Nocamán;Nocamán language;;sai-pan;Panoan;;;;Latn;
4879;non;Old Norse;Old Norse language;;gmq;North Germanic;;;;Latn;Old Icelandic,Old Norwegian
4880;nop;Numanggang;Numanggang language;;ngf-fin;Finisterre;;;;Latn;
4881;noq;Ngongo;Ngongo language;;bnt;Bantu;;;;Latn;
4882;nos;Eastern Nisu;Eastern Nisu language;;tbq-lol;Loloish;;;;;
4883;not;Nomatsiguenga;Nomatsiguenga language;;awd;Arawakan;;;;Latn;
4884;nou;Ewage-Notu;Ewage-Notu language;;;;;;;
4885;nov;Novial;Novial language;;art;constructed;;;;Latn;
4886;now;Nyambo;Nyambo language;;bnt;Bantu;;;;Latn;
4887;noy;Noy;Noy language;;;;;;;
4888;noz;Nayi;Nayi language;;omv;Omotic;;;;;
4889;npa;Nar Phu;Nar Phu language;;;;;;;
4890;npb;Nupbikha;Nupbikha language;;tbq;Tibeto-Burman;;;;;
4891;nph;Phom;Phom language;;sit;Sino-Tibetan;;;;;
4892;npl;Southeastern Puebla Nahuatl;Southeastern Puebla Nahuatl language;;azc-nah;Nahuan;;;;Latn;
4893;npn;Mondropolon;Mondropolon language;;poz-aay;Admiralty Islands;;;;;
4894;npo;Pochuri Naga;Pochuri Naga language;;;;;;;
4895;nps;Nipsan;Nipsan language;;;;;;;
4896;npu;Puimei Naga;Puimei Naga language;;;;;;;
4897;npy;Napu;Napu language;;;;;;;
4898;nqg;Ede Nago;Ede Nago language;;;;;;;
4899;nqk;Kura Ede Nago;Kura Ede Nago language;;;;;;;
4900;nqm;Ndom;Ndom language;;;;;;;
4901;nqn;Nen;Nen language;;;;;;;
4902;nqo;N'Ko;N'Ko language;;dmn;Mande;;;;Nkoo;
4903;nqq;Kyan-Karyaw Naga;Kyan-Karyaw Naga language;;;;;;;
4904;nr;Southern Ndebele;Southern Ndebele language;;bnt-ngu;Nguni;;autodetect;;Latn;South Ndebele
4905;nra;Ngom;Ngom language;;bnt;Bantu;;;;Latn;
4906;nrb;Nara;Nara language;;sdv;Eastern Sudanic;;;;;
4907;nrc;Noric;Noric language;;cel;Celtic;;;;Ital;
4908;nre;Southern Rengma Naga;Southern Rengma Naga language;;;;;;;
4909;nrf;Norman;Norman language;;roa-oil;Oïl;sortkey;;;Latn;Cauchois,Jèrriais,Jersiais,Jersey French,Jersey Norman,Jersey Norman French,Guernésiais,Guernesiais,Dgèrnésiais,Guernsey French,Guernsey Norman French,Augeron,Sercquiais,Auregnais,Cotentinais,Brayon,Cauchois,Roumois
4910;nrg;Narango;Narango language;;poz-vnc;North-Central Vanuatu;;;;;
4911;nri;Chokri Naga;Chokri Naga language;;sit;Sino-Tibetan;;;;;
4912;nrk;Ngarla;Ngarla language;;aus-nga;Ngayarda;;;;Latn;
4913;nrl;Ngarluma;Ngarluma language;;aus-nga;Ngayarda;;;;Latn;
4914;nrm;Narom;Narom language;;poz-swa;North Sarawakan;;;;Latn;
4915;nrn;Norn;Norn language;;gmq;North Germanic;;;;Latn;
4916;nrp;North Picene;North Picene language;;;;;;Ital;
4917;nrr;Norra;Norra language;;tai;Tai;;;;;
4918;nrt;Northern Kalapuya;Northern Kalapuya language;;;;;;;
4919;nru;Narua;Narua language;;tbq;Tibeto-Burman;;;;;
4920;nrx;Ngurmbur;Ngurmbur language;;;;;;;
4921;nrz;Lala;Lala language;;poz-ocw;Western Oceanic;;;;;
4922;nsa;Sangtam Naga;Sangtam Naga language;;sit;Sino-Tibetan;;;;;
4923;nsc;Nshi;Nshi language;;nic-grf;Grassfields;;;;Latn;
4924;nsd;Southern Nisu;Southern Nisu language;;tbq-lol;Loloish;;;;;
4925;nse;Nsenga;Nsenga language;;bnt;Bantu;;;;Latn;
4926;nsg;Ngasa;Ngasa language;;sdv;Eastern Sudanic;;;;;
4927;nsh;Ngoshie;Ngoshie language;;nic-bod;Bantoid;;;;Latn;
4928;nsi;Nigerian Sign Language;Nigerian Sign Language;;sgn;sign;;;;;
4929;nsk;Naskapi;Naskapi language;;alg;Algonquian;;;;Cans;
4930;nsl;Norwegian Sign Language;Norwegian Sign Language;;sgn;sign;;;;;
4931;nsm;Sema;Sema language;;sit;Sino-Tibetan;;;;;
4932;nsn;Nehan;Nehan language;;poz-ocw;Western Oceanic;;;;;
4933;nso;Northern Sotho;Northern Sotho language;;bnt;Bantu;;;;Latn;
4934;nsp;Nepalese Sign Language;Nepalese Sign Language;;sgn;sign;;;;;
4935;nsq;Northern Sierra Miwok;Northern Sierra Miwok language;;nai-utn;Utian;;;;Latn;
4936;nsr;Maritime Sign Language;Maritime Sign Language;;sgn;sign;;;;;
4937;nss;Nali;Nali language;;poz-aay;Admiralty Islands;;;;;
4938;nst;Tangsa;Tangsa language;;sit;Sino-Tibetan;;;;;
4939;nsu;Sierra Negra Nahuatl;Sierra Negra Nahuatl language;;azc-nah;Nahuan;;;;Latn;
4940;nsv;Southwestern Nisu;Southwestern Nisu language;;tbq-lol;Loloish;;;;;
4941;nsw;Navut;Navut language;;poz-vnc;North-Central Vanuatu;;;;;
4942;nsx;Nsongo;Nsongo language;;bnt;Bantu;;;;Latn;
4943;nsy;Nasal;Nasal language;;;;;;;
4944;nsz;Nisenan;Nisenan language;;nai-mdu;Maiduan;;;;Latn;
4945;ntd;Northern Tidong;Northern Tidong language;;;;;;;Sesayap Tidong,Northern Tidung,Sesayap Tidung
4946;nte;Nathembo;Nathembo language;;bnt;Bantu;;;;;Sakati
4947;ntg;Ngantangarra;Ngantangarra language;;;;;;;
4948;nti;Natioro;Natioro language;;;;;;;
4949;ntj;Ngaanyatjarra;Ngaanyatjarra language;;aus-pam;Pama-Nyungan;;;;Latn;
4950;ntk;Ikoma;Ikoma language;;bnt;Bantu;;;;Latn;
4951;ntm;Nateni;Nateni language;;nic-gur;Gur;;;;Latn;
4952;nto;Ntomba;Ntomba language;;bnt;Bantu;;;;Latn;
4953;ntp;Northern Tepehuan;Northern Tepehuan language;;azc;Uto-Aztecan;;;;Latn;
4954;ntr;Delo;Delo language;;nic-gur;Gur;;;;Latn;
4955;nts;Natagaimas;Natagaimas language;;;;;;;
4956;ntu;Natügu;Natügu language;;poz-oce;Oceanic;;;;;
4957;ntw;Nottoway;Nottoway language;;iro;Iroquoian;;;;;
4958;ntx;Somra;Somra language;;;;;;;Tangkhul Naga,Burmese Tangkhul,Somra Tangkhul
4959;nty;Mantsi;Mantsi language;;tbq-lol;Loloish;;;;;
4960;ntz;Natanzi;Natanzi language;;ira;Iranian;;;;;
4961;nua;Yuaga;Yuaga language;;poz-cln;New Caledonian;;;;Latn;
4962;nub-pro;Proto-Nubian;Proto-Nubian language;reconstructed;nub;Nubian;;;exceptional;Latn;
4963;nuc;Nukuini;Nukuini language;;;;;;;
4964;nud;Ngala;Ngala language;;paa-spk;Sepik;;;;Latn;
4965;nue;Ngundu;Ngundu language;;bad;Banda;;;;Latn;
4966;nuf;Nusu;Nusu language;;tbq-lol;Loloish;;;;;
4967;nug;Nungali;Nungali language;;;;;;;
4968;nuh;Ndunda;Ndunda language;;nic-bod;Bantoid;;;;Latn;
4969;nui;Ngumbi;Ngumbi language;;bnt;Bantu;;;;;Kombe
4970;nuj;Nyole (Uganda);Nyole (Uganda) language;;bnt;Bantu;;;;Latn;Nyole,LoNyole,Lunyole,Nyuli
4971;nuk;Nootka;Nootka language;;wak;Wakashan;;;;Latn;Nuu-chah-nulth,Nuuchahnulth,T'aat'aaqsapa
4972;nul;Nusa Laut;Nusa Laut language;;;;;;;
4973;num;Niuafo'ou;Niuafo'ou language;;poz-pol;Polynesian;;;;Latn;
4974;nun;Anong;Anong language;;tbq;Tibeto-Burman;;;;;Nung
4975;nuo;Nguôn;Nguôn language;;mkh-vie;Vietic;;;;;
4976;nup;Nupe;Nupe language;;alv-von;Volta-Niger;;;;Latn;Nupe-Nupe-Tako
4977;nuq;Nukumanu;Nukumanu language;;poz-pol;Polynesian;;;;;
4978;nur;Nuguria;Nuguria language;;poz-pol;Polynesian;;;;;Nukuria
4979;nus;Nuer;Nuer language;;sdv;Eastern Sudanic;;;;Latn;
4980;nut;Nung;Nung language;;tai;Tai;;;;;
4981;nuu;Ngbundu;Ngbundu language;;nic-ubg;Ubangian;;;;Latn;
4982;nuv;Northern Nuni;Northern Nuni language;;nic-gur;Gur;;;;Latn;
4983;nuw;Nguluwan;Nguluwan language;;;;;;;
4984;nux;Mehek;Mehek language;;paa-spk;Sepik;;;;Latn;
4985;nuy;Nunggubuyu;Nunggubuyu language;;aus-arn;Arnhem;;;;;Wubuy
4986;nuz;Tlamacazapa Nahuatl;Tlamacazapa Nahuatl language;;azc-nah;Nahuan;;;;Latn;
4987;nv;Navajo;Navajo language;;apa;Apachean;sortkey;;;nv-Latn;Navaho,Diné bizaad
4988;nvh;Nasarian;Nasarian language;;poz-vnc;North-Central Vanuatu;;;;;
4989;nvm;Namiae;Namiae language;;;;;;;
4990;nvo;Nyokon;Nyokon language;;nic-bod;Bantoid;;;;Latn;
4991;nwa;Nawathinehena;Nawathinehena language;;alg;Algonquian;;;;Latn;
4992;nwb;Nyabwa;Nyabwa language;;kro;Kru;;;;;
4993;nwc;Classical Newari;Classical Newari language;;sit;Sino-Tibetan;;;;;
4994;nwe;Ngwe;Ngwe language;;bai;Bamileke;;;;Latn;
4995;nwi;Southwest Tanna;Southwest Tanna language;;;;;;;
4996;nwm;Nyamusa-Molo;Nyamusa-Molo language;;;;;;;
4997;nwo;Nauo;Nauo language;;aus-pam;Pama-Nyungan;;;;Latn;Nawo
4998;nwr;Nawaru;Nawaru language;;;;;;;Sirio
4999;nwx;Middle Newar;Middle Newar language;;sit;Sino-Tibetan;;;;;
5000;nwy;Nottoway-Meherrin;Nottoway-Meherrin language;;iro;Iroquoian;;;;;
5001;nxa;Nauete;Nauete language;;poz;Malayo-Polynesian;;;;;
5002;nxd;Longandu;Longandu language;;bnt;Bantu;;;;;Ngando (Democratic Republic of the Congo),Ngando
5003;nxe;Nage;Nage language;;plf;Central Malayo-Polynesian;;;;;
5004;nxg;Ngadha;Ngadha language;;plf;Central Malayo-Polynesian;;;;Latn;Ngad'a
5005;nxi;Nindi;Nindi language;;bnt;Bantu;;;;Latn;
5006;nxl;South Nuaulu;South Nuaulu language;;;;;;;
5007;nxm;Numidian;Numidian language;;;;;;;
5008;nxn;Ngawun;Ngawun language;;aus-pam;Pama-Nyungan;;;;Latn;
5009;nxo;Ndambomo;Ndambomo language;;bnt;Bantu;;;;Latn;
5010;nxq;Naxi;Naxi language;;tbq;Tibeto-Burman;;;;;
5011;nxr;Ninggerum;Ninggerum language;;ngf-okk;Ok;;;;Latn;
5012;nxu;Narau;Narau language;;ngf;Trans-New Guinea;;;;Latn;
5013;nxx;Nafri;Nafri language;;paa;Papuan;;;;Latn;
5014;ny;Chichewa;Chichewa language;;bnt;Bantu;sortkey;autodetect;;Latn;Chicheŵa,Chinyanja,Nyanja,Chewa,Cicewa,Cewa,Cinyanja
5015;nyb;Nyangbo;Nyangbo language;;bnt;Bantu;;;;Latn;
5016;nyc;Nyanga-li;Nyanga-li language;;bnt;Bantu;;;;Latn;
5017;nyd;Nyole (Kenya);Nyole (Kenya) language;;bnt;Bantu;;;;Latn;Nyole,Nyore,Olunyole,Lunyole,Lunyore,Nyoole,Olunyore
5018;nye;Nyengo;Nyengo language;;bnt;Bantu;;;;Latn;
5019;nyf;Giryama;Giryama language;;bnt;Bantu;;;;Latn;
5020;nyg;Nyindu;Nyindu language;;bnt;Bantu;;;;Latn;
5021;nyh;Nyigina;Nyigina language;;aus-nyu;Nyulnyulan;;;;Latn;
5022;nyi;Nyimang;Nyimang language;;sdv;Eastern Sudanic;;;;Latn;
5023;nyj;Nyanga (Congo);Nyanga (Congo) language;;bnt;Bantu;;;;Latn;Kinyanga,Nyanga
5024;nyk;Nyaneka;Nyaneka language;;bnt;Bantu;;;;Latn;
5025;nyl;Nyeu;Nyeu language;;mkh;Mon-Khmer;;;;;
5026;nym;Nyamwezi;Nyamwezi language;;bnt;Bantu;;;;Latn;
5027;nyn;Nyankole;Nyankole language;;bnt;Bantu;;;;Latn;Nkore-Kiga,Ankole,Runyankore,Runyankore-Rukiga,Nkore,Kiga,Chiga,Nyankole,Nyankore,Ankole,Banyankole,Lunyankole,Rukiga
5028;nyo;Nyoro;Nyoro language;;bnt;Bantu;;;;Latn;
5029;nyp;Nyang'i;Nyang'i language;;;;;;;
